0.3816667, -0.3333333, 0.03197758
0.215, -0.3333333, 0.03197758
0.04833333, -0.3333333, 0.03197758
0.3816667, -0.1666667, 0.03197758
0.215, -0.1666667, 0.03197758
0.04833333, -0.1666667, 0.03197758
0.3816667, 0, 0.03197758
0.215, 0, 0.03197758
0.04833333, 0, 0.03197758
0.3816667, 0.3333333, 0.03197758
0.215, 0.3333333, 0.03197758
0.04833333, 0.3333333, 0.03197758
0.3816667, 0.5, 0.03197758
0.215, 0.5, 0.03197758
0.04833333, 0.5, 0.03197758
